smiles,homo
CCOC(COC)C#N,-0.2646
COCC(CCO)C#C,-0.2537
COCC(CCO)C#N,-0.2701
COCC(COC)C#C,-0.2517
COCC(COC)C#N,-0.268
C#CC(CCO)CCO,-0.2574
C(CO)C(CCO)C#N,-0.2746
CCCC(CCC)C=O,-0.2445
CCCC(CCO)C=O,-0.2475
CCCC(COC)C=O,-0.2437
CCCC(OCC)C=O,-0.2414
CCCN(CCC)C=O,-0.2358
CCCN(CCO)C=O,-0.2445
CCOC(CCO)C=O,-0.2436
CCOC(COC)C=O,-0.2419
COCC(CCO)C=O,-0.2469
COCC(COC)C=O,-0.2423
C(CO)C(CCO)C=O,-0.2505
C(CO)N(CCO)C=O,-0.2501
CC1(CCO)C(O)C1O,-0.2285
CC1C(C)C1(C)CCO,-0.2512
CC1C(C)C1(O)CCO,-0.2473
CC1C(O)C1(C)CCO,-0.2396
CC1C(O)C1(O)CCO,-0.2329
CC1N(C)C1(C)CCO,-0.2139
CCCC1(C)C(C)C1C,-0.2483
CCCC1(C)C(C)C1O,-0.2368
CCCC1(C)C(C)N1C,-0.2087
CCCC1(C)C(O)C1O,-0.2271
CCCC1(O)C(C)C1C,-0.2405
CCCC1(O)C(C)C1O,-0.2408
CCCC1(O)C(O)C1O,-0.2244
CCOC1(C)C(C)C1C,-0.2321
CCOC1(C)C(C)C1O,-0.2221
CCOC1(C)C(O)C1O,-0.2269
COCC1(C)C(C)C1C,-0.248
COCC1(C)C(C)C1O,-0.2423
COCC1(C)C(C)N1C,-0.2117
COCC1(C)C(O)C1O,-0.232
COCC1(O)C(C)C1C,-0.2331
COCC1(O)C(C)C1O,-0.2348
COCC1(O)C(O)C1O,-0.2355
OCCC1(O)C(O)C1O,-0.236
CC1(CCO)C2CC1C2,-0.2618
CC1(CCO)C2CC1O2,-0.2397
CCCC1(C)C2CC1C2,-0.2771
CCCC1(C)C2CC1O2,-0.2334
CCCC1(O)C2CC1C2,-0.2539
CCCC1(O)C2CC1O2,-0.2523
CCOC1(C)C2CC1C2,-0.2462
CCOC1(C)C2CC1O2,-0.2319
COCC1(C)C2CC1C2,-0.2502
COCC1(C)C2CC1O2,-0.2357
COCC1(C)C2CN1C2,-0.2244
COCC1(O)C2CC1C2,-0.2475
COCC1(O)C2CC1O2,-0.2526
OCCC1(O)C2CC1C2,-0.2549
OCCC1(O)C2CC1O2,-0.252
CC1(CCO)C2CCC12,-0.2482
CC1(CCO)C2CCN12,-0.2256
CC1(CCO)C2COC12,-0.2309
CCCC1(C)C2CCC12,-0.2452
CCCC1(C)C2COC12,-0.2285
CCCC1(O)C2CCC12,-0.241
CCCC1(O)C2COC12,-0.2252
CCOC1(C)C2CCC12,-0.2367
CCOC1(C)C2COC12,-0.2247
COCC1(C)C2CCC12,-0.249
COCC1(C)C2CCN12,-0.2253
COCC1(C)C2COC12,-0.2319
COCC1(O)C2CCC12,-0.2361
COCC1(O)C2COC12,-0.2216
OCCC1(O)C2CCC12,-0.2324
OCCC1(O)C2COC12,-0.2324
CC1(CCO)CC(=N)O1,-0.2603
CC1(CC(=O)C1)CCO,-0.2398
CC1(CCO)CC(=O)N1,-0.2455
CC1(CCO)CC(=O)O1,-0.2717
CCCC1(C)CC(=N)O1,-0.2564
CCCC1(CC(=O)C1)C,-0.238
CCCC1(C)CC(=O)N1,-0.2435
CCCC1(C)CC(=O)O1,-0.2688
CCCC1(CC(=O)C1)O,-0.2404
CCOC1(CC(=O)C1)C,-0.2399
COCC1(C)CC(=N)O1,-0.2575
CC1(CC(=O)C1)COC,-0.2392
COCC1(C)CC(=O)N1,-0.2446
COCC1(C)CC(=O)O1,-0.2625
COCC1(CC(=O)C1)O,-0.2392
C1C(=O)CC1(CCO)O,-0.233
CC1(CCO)CC(O)C1,-0.2545
CC1CC(C)(CCO)C1,-0.261
CC1CC(C)(CCO)O1,-0.2412
CC1CC(O)(CCO)C1,-0.2483
CCCC1(C)CC(C)C1,-0.2723
CCCC1(C)CC(C)O1,-0.2382
CCCC1(C)CC(O)C1,-0.2536
CCCC1(O)CC(C)C1,-0.2506
CCCC1(O)CC(O)C1,-0.2472
CCCC1(CN(C1)C)O,-0.2061
CCOC1(C)CC(C)C1,-0.2397
CCOC1(C)CC(O)C1,-0.2456
CCOC1(CN(C1)C)C,-0.2051
CN1CC(C1)(CCO)O,-0.2229
COCC1(C)CC(C)C1,-0.2506
COCC1(C)CC(C)O1,-0.2418
COCC1(C)CC(O)C1,-0.2546
COCC1(O)CC(C)C1,-0.2475
COCC1(O)CC(O)C1,-0.2478
CN1CC(C1)(COC)O,-0.2059
OCCC1(O)CC(O)C1,-0.2389
CC1(C)CC1(C)CCO,-0.2515
CC1(C)CC1(O)CCO,-0.2465
CC1(C)NC1(C)CCO,-0.221
CC1(C)OC1(C)CCO,-0.2537
CC1(O)CC1(C)CCO,-0.2474
CC1(O)CC1(O)CCO,-0.2283
CCCC1(C)CC1(C)C,-0.2487
CCCC1(C)CC1(C)O,-0.2446
CCCC1(C)OC1(C)C,-0.2519
CCCC1(O)CC1(C)C,-0.2475
CCCC1(O)CC1(C)O,-0.2293
CCOC1(C)CC1(C)C,-0.2407
CCOC1(C)CC1(C)O,-0.2383
COCC1(C)CC1(C)C,-0.2492
COCC1(C)CC1(C)O,-0.2477
COCC1(C)NC1(C)C,-0.232
COCC1(C)OC1(C)C,-0.2514
COCC1(O)CC1(C)C,-0.2375
COCC1(O)CC1(C)O,-0.2332
CC1(CCO)CC1C#C,-0.2389
CC1(CCO)CC1C#N,-0.2767
CC1(CCO)NC1C#C,-0.2343
CC1(CCO)NC1C#N,-0.2617
CC1(CCO)OC1C#C,-0.2545
CC1(CCO)OC1C#N,-0.2767
CCCC1(C)CC1C#C,-0.2369
CCCC1(C)CC1C#N,-0.2785
CCCC1(C)NC1C#C,-0.2399
CCCC1(C)NC1C#N,-0.2686
CCCC1(C)OC1C#C,-0.2562
CCCC1(C)OC1C#N,-0.2916
CCCC1(O)CC1C#C,-0.2408
CCCC1(O)CC1C#N,-0.2801
CCOC1(C)CC1C#C,-0.2363
CCOC1(C)CC1C#N,-0.2676
COCC1(C)CC1C#C,-0.2418
COCC1(C)CC1C#N,-0.2638
COCC1(C)NC1C#C,-0.244
COCC1(C)NC1C#N,-0.2647
COCC1(C)OC1C#C,-0.2565
COCC1(C)OC1C#N,-0.2708
COCC1(N)CC1C#N,-0.2427
COCC1(O)CC1C#C,-0.2438
COCC1(O)CC1C#N,-0.2704
OCCC1(O)CC1C#C,-0.2426
OCCC1(O)CC1C#N,-0.2716
CC1(CCO)CC1C=O,-0.2438
CC1(CCO)CN1C=O,-0.2492
CC1(CCO)NC1C=O,-0.239
CC1(CCO)OC1C=O,-0.2576
CCCC1(C)CC1C=O,-0.2419
CCCC1(C)CN1C=O,-0.2482
CCCC1(C)NC1C=O,-0.2442
CCCC1(C)OC1C=O,-0.256
CCCC1(O)CC1C=O,-0.2455
CCOC1(C)CC1C=O,-0.2394
COCC1(C)CC1C=O,-0.2456
COCC1(C)CN1C=O,-0.2487
COCC1(C)NC1C=O,-0.2498
COCC1(C)OC1C=O,-0.2586
COCC1(O)CC1C=O,-0.2461
OCCC1(O)CC1C=O,-0.2433
CC1(CCO)CC1CO,-0.2571
CC1(CCO)NC1CO,-0.2359
CC1(CCO)OC1CO,-0.2597
CCC1CC1(C)CCO,-0.2562
CCC1CC1(C)COC,-0.25
CCC1CC1(O)CCO,-0.25
CCC1CC1(O)COC,-0.2405
CCC1NC1(C)COC,-0.2328
CCC1OC1(C)CCO,-0.2562
CCC1OC1(C)COC,-0.2572
CCCC1(C)CC1CC,-0.2536
CCCC1(C)CC1CO,-0.255
CCCC1(C)CC1OC,-0.2322
CCCC1(C)CN1CC,-0.2181
CCCC1(C)NC1CO,-0.2417
CCCC1(C)OC1CC,-0.2534
CCCC1(C)OC1CO,-0.2583
CCCC1(O)CC1CC,-0.2483
CCCC1(O)CC1CO,-0.2512
CCCC1(O)CC1OC,-0.2346
CCN1CC1(C)CCO,-0.2206
CCN1CC1(C)COC,-0.2224
CCOC1(C)CC1CC,-0.2417
CCOC1(C)CC1CO,-0.2427
CCOC1(C)CC1OC,-0.2315
COC1CC1(C)CCO,-0.2345
COC1CC1(O)CCO,-0.2274
COCC1(C)CC1CO,-0.2507
COCC1(C)CC1OC,-0.2419
COCC1(C)NC1CO,-0.2454
COCC1(C)OC1CO,-0.2575
COCC1(O)CC1CO,-0.2432
COCC1(O)CC1OC,-0.235
OCCC1(O)CC1CO,-0.2371
CC1(CCO)CC2CC12,-0.2513
CC1(CCO)CC2CN12,-0.2287
CC1(CCO)CC2NC12,-0.2265
CC1(CCO)CC2OC12,-0.2511
CC1(CCO)CN2CC12,-0.2299
CC1(CCO)OC2CC12,-0.2348
CCCC1(C)CC2CC12,-0.2481
CCCC1(C)CC2NC12,-0.2242
CCCC1(C)CC2OC12,-0.2485
CCCC1(C)CN2CC12,-0.2277
CCCC1(C)OC2CC12,-0.2309
CCCC1(O)CC2CC12,-0.2417
CCCC1(O)CC2NC12,-0.2274
CCCC1(O)CC2OC12,-0.2528
CCCC1(O)CN2CC12,-0.2275
CCOC1(C)CC2CC12,-0.2389
CCOC1(C)CC2NC12,-0.2262
CCOC1(C)CC2OC12,-0.2467
CCOC1(C)CN2CC12,-0.2288
COCC1(C)CC2CC12,-0.2496
COCC1(C)CC2CN12,-0.2302
COCC1(C)CC2NC12,-0.2264
COCC1(C)CC2OC12,-0.2494
COCC1(C)CN2CC12,-0.2298
COCC1(C)OC2CC12,-0.2338
COCC1(O)CC2CC12,-0.2399
COCC1(O)CC2NC12,-0.2295
COCC1(O)CC2OC12,-0.2529
COCC1(O)CN2CC12,-0.2273
OCCC1(O)CC2CC12,-0.2458
OCCC1(O)CC2NC12,-0.2318
OCCC1(O)CC2OC12,-0.244
OCCC1(O)CN2CC12,-0.2306
CC1(CCO)CC=CC1,-0.2359
CC1(CCO)CN=CO1,-0.2464
CCCC1(C)CC=CC1,-0.2342
CCCC1(C)CN=CO1,-0.2439
CCCC1(O)CC=CC1,-0.2455
CCOC1(C)CC=CC1,-0.2369
CCOC1(C)CN=CO1,-0.2536
COCC1(C)CC=CC1,-0.2324
COCC1(C)CN=CO1,-0.2456
COCC1(O)CC=CC1,-0.236
OCCC1(O)CC=CC1,-0.2493
CC1(CCO)CCC1=O,-0.2356
CC1(CCO)CNC1=O,-0.2453
CC1(CCO)COC1=N,-0.261
CC1(CCO)COC1=O,-0.2669
CC1(CCO)NCC1=O,-0.227
CC1(CCO)OCC1=O,-0.2512
CCCC1(C)CCC1=O,-0.2326
CCCC1(C)CNC1=O,-0.2406
CCCC1(C)COC1=N,-0.261
CCCC1(C)COC1=O,-0.2658
CCCC1(C)NCC1=O,-0.2377
CCCC1(C)OCC1=O,-0.2495
CCCC1(N)COC1=O,-0.2428
CCCC1(O)CCC1=O,-0.2459
CCCC1(O)CNC1=O,-0.2454
CCCC1(O)COC1=N,-0.2666
CCCC1(O)COC1=O,-0.2677
CCNC1(C)COC1=N,-0.2266
CCNC1(C)COC1=O,-0.2335
CCOC1(C)CCC1=O,-0.2223
CCOC1(C)CNC1=O,-0.2294
CCOC1(C)COC1=N,-0.2504
CCOC1(C)COC1=O,-0.2501
COCC1(C)CCC1=O,-0.2391
COCC1(C)CNC1=O,-0.2482
COCC1(C)COC1=N,-0.2514
COCC1(C)COC1=O,-0.2622
COCC1(C)NCC1=O,-0.2385
COCC1(C)OCC1=O,-0.2492
COCC1(N)CNC1=O,-0.227
COCC1(N)COC1=N,-0.246
COCC1(N)COC1=O,-0.2505
COCC1(O)CCC1=O,-0.2258
COCC1(O)CNC1=O,-0.2375
COCC1(O)COC1=N,-0.2615
COCC1(O)COC1=O,-0.2555
NC1(CCO)COC1=N,-0.2486
NC1(CCO)COC1=O,-0.255
OCCC1(O)CCC1=O,-0.2486
OCCC1(O)CNC1=O,-0.2461
OCCC1(O)COC1=N,-0.26
OCCC1(O)COC1=O,-0.2672
CC1(CCO)CCC1O,-0.2524
CC1(CCO)OCC1O,-0.2444
CC1CCC1(C)CCO,-0.261
CC1CCC1(O)CCO,-0.2557
CC1COC1(C)CCO,-0.2428
CC1OCC1(C)CCO,-0.2411
CC1OCC1(O)CCO,-0.2457
CCCC1(C)CCC1C,-0.2731
CCCC1(C)CCC1O,-0.2514
CCCC1(C)COC1C,-0.2389
CCCC1(C)OCC1C,-0.2382
CCCC1(C)OCC1O,-0.2415
CCCC1(O)CCC1C,-0.2501
CCCC1(O)CCC1O,-0.2486
CCCC1(O)COC1C,-0.2415
CCOC1(C)CCC1C,-0.2395
CCOC1(C)CCC1O,-0.2421
CCOC1(C)COC1C,-0.2427
COCC1(C)CCC1C,-0.2508
COCC1(C)CCC1O,-0.245
COCC1(C)COC1C,-0.2402
COCC1(C)OCC1C,-0.2387
COCC1(C)OCC1O,-0.2421
COCC1(O)CCC1C,-0.2477
COCC1(O)CCC1O,-0.249
COCC1(O)COC1C,-0.2427
OCCC1(O)CCC1O,-0.2501
CC1(CCO)CCC=C1,-0.2369
CC1(CCO)COC=N1,-0.2499
CC1(CCO)OCC=C1,-0.2323
CCCC1(C)CCC=C1,-0.2345
CCCC1(C)COC=N1,-0.2466
CCCC1(C)OCC=C1,-0.2291
CCCC1(O)CCC=C1,-0.2474
CCOC1(C)CCC=C1,-0.2411
CCOC1(C)OCC=C1,-0.2486
COCC1(C)CCC=C1,-0.2346
COCC1(C)COC=N1,-0.2479
COCC1(C)OCC=C1,-0.2314
COCC1(O)CCC=C1,-0.2398
OCCC1(O)CCC=C1,-0.2474
CC1(CCCC1)CCO,-0.2603
CC1(CCO)CCCO1,-0.2411
CC1(CCO)CCOC1,-0.2458
CC1(CCO)COCO1,-0.2529
CC1(OCCO1)CCO,-0.2506
CCCC1(CCCC1)C,-0.2919
CCCC1(C)CCCO1,-0.2384
CCCC1(C)CCOC1,-0.2445
CCCC1(C)COCO1,-0.25
CCCC1(OCCO1)C,-0.2469
CCCC1(CCCC1)O,-0.2577
CCCC1(O)CCOC1,-0.2462
CCOC1(CCCC1)C,-0.2432
CCOC1(C)CCCO1,-0.2543
CCOC1(C)CCOC1,-0.2415
CC1(CCCC1)COC,-0.2513
COCC1(C)CCCO1,-0.2402
COCC1(C)CCOC1,-0.2463
COCC1(C)COCO1,-0.2535
CC1(OCCO1)COC,-0.2462
COCC1(CCCC1)O,-0.2538
COCC1(O)CCOC1,-0.2442
C1CCC(C1)(CCO)O,-0.261
OCCC1(O)CCOC1,-0.243
CCCC1(CC1)CC#C,-0.2591
CCCC1(CC#C)CO1,-0.2585
CCCC1(CC1)CC#N,-0.2866
CCCC1(CC#N)CN1,-0.2585
CCCC1(CC#N)CO1,-0.2825
CCOC1(CC1)CC#C,-0.2461
CCOC1(CC1)CC#N,-0.2656
COCC1(CC1)CC#C,-0.2519
COCC1(CC#C)CN1,-0.2405
COCC1(CC#C)CO1,-0.2585
COCC1(CC1)CC#N,-0.2644
COCC1(CC#N)CN1,-0.2571
COCC1(CC#N)CO1,-0.273
C#CCC1(CC1)CCO,-0.2606
OCCC1(CC#C)CN1,-0.2366
OCCC1(CC#C)CO1,-0.2574
C1CC1(CCO)CC#N,-0.2723
OCCC1(CC#N)CN1,-0.2497
OCCC1(CC#N)CO1,-0.2696
CC1CC1(CO)CCO,-0.2462
CC1NC1(CO)CCO,-0.2478
CC1OC1(CO)CCO,-0.2575
CCC1(CCO)CC1C,-0.2562
CCC1(CCO)CC1O,-0.2426
CCC1(CCO)CN1C,-0.2214
CCC1(CCO)OC1C,-0.2557
CCC1(COC)CC1C,-0.2499
CCC1(COC)CC1O,-0.2488
CCC1(COC)CN1C,-0.2209
CCC1(COC)NC1C,-0.2331
CCC1(COC)OC1C,-0.2536
CCCC1(CC)CC1C,-0.2535
CCCC1(CC)CC1O,-0.2482
CCCC1(CC)CN1C,-0.2183
CCCC1(CC)OC1C,-0.2523
CCCC1(CC1C)OC,-0.2389
CCCC1(CC1O)OC,-0.241
CCCC1(CO)CC1C,-0.2565
CCCC1(CO)CC1O,-0.2512
CCCC1(CO)CN1C,-0.2289
CCCC1(CO)NC1C,-0.24
CCCC1(CO)OC1C,-0.2544
CCOC1(CC)CC1C,-0.2419
CCOC1(CC)CC1O,-0.2246
CCOC1(CO)CC1C,-0.2392
CCOC1(CO)CC1O,-0.2341
CN1CC1(CO)CCO,-0.2225
COC1(CCO)CC1C,-0.2452
COC1(CCO)CC1O,-0.2276
COCC1(CC1C)OC,-0.2416
COCC1(CC1O)OC,-0.2203
COCC1(CO)CC1C,-0.2452
COCC1(CO)CC1O,-0.2477
COCC1(CO)CN1C,-0.228
COCC1(CO)NC1C,-0.2405
COCC1(CO)OC1C,-0.2485
OCCC1(CO)CC1O,-0.2515
CCC1(CCC1)CCO,-0.2615
CCC1(CCO)CCO1,-0.2411
CCC1(COC1)CCO,-0.245
CCC1(CCC1)COC,-0.2516
CCC1(COC)CCO1,-0.2385
CCC1(COC1)COC,-0.2362
CCCC1(CCC1)CC,-0.275
CCCC1(CC)CCO1,-0.2397
CCCC1(COC1)CC,-0.2412
CCCC1(CCC1)OC,-0.2413
CCCC1(CCC1)CO,-0.262
CCCC1(CO)CCO1,-0.2504
CCCC1(COC1)CO,-0.2348
CCCC1(COC1)OC,-0.2475
CCC1(CCC1)OCC,-0.2405
CCC1(COC1)OCC,-0.2469
CCOC1(CCC1)CO,-0.2477
CCOC1(COC1)CO,-0.2499
COC1(CCC1)CCO,-0.2442
COC1(COC1)CCO,-0.2494
COCC1(CCC1)OC,-0.2415
COCC1(CCC1)CO,-0.2478
COCC1(CO)CCO1,-0.2377
COCC1(COC1)CO,-0.2471
COCC1(COC1)OC,-0.2461
C1CC(C1)(CCO)CO,-0.2585
OCCC1(CO)CCO1,-0.2478
C1C(CO1)(CCO)CO,-0.2365
CC#CC1(CC1)CCO,-0.2273
CC#CC1(CCO)CN1,-0.2291
CC#CC1(CCO)CO1,-0.2462
CCCC1(CC1)C#CC,-0.2248
CCCC1(CN1)C#CC,-0.2307
CCCC1(CO1)C#CC,-0.244
CCOC1(CC1)C#CC,-0.2276
CC#CC1(CC1)COC,-0.2257
COCC1(CN1)C#CC,-0.2305
COCC1(CO1)C#CC,-0.2437
CC(=O)C1(CC1)CCO,-0.2416
CC(=O)C1(CCO)CN1,-0.2511
CC(=O)C1(CCO)CO1,-0.2487
CCCC1(CC1)C(=O)C,-0.2394
CCCC1(CC1)C(=O)N,-0.2428
CCCC1(CN1)C(C)=O,-0.2357
CCCC1(CN1)C(N)=O,-0.2361
CCCC1(CO1)C(C)=O,-0.2455
CCCC1(CO1)C(N)=O,-0.2456
CC[NH2+]C1(CC1)C([O-])=O,-0.2423
CCOC1(CC1)C(=O)C,-0.2346
CCOC1(CC1)C(=O)N,-0.2367
C[NH2+]CC1(CC1)C([O-])=O,-0.2506
C[NH2+]CC1(CN1)C([O-])=O,-0.2482
C[NH2+]CC1(CO1)C([O-])=O,-0.253
CC(=O)C1(CC1)COC,-0.2393
COCC1(CC1)C(=O)N,-0.2392
COCC1(CN1)C(C)=O,-0.2368
COCC1(CN1)C(N)=O,-0.2361
COCC1(CO1)C(C)=O,-0.2452
COCC1(CO1)C(N)=O,-0.2425
C1CC1(CCO)C(=O)N,-0.2452
NC(=O)C1(CCO)CN1,-0.2452
NC(=O)C1(CCO)CO1,-0.2487
[NH3+]CCC1(CC1)C([O-])=O,-0.2389
[NH3+]CCC1(CN1)C([O-])=O,-0.2368
[NH3+]CCC1(CO1)C([O-])=O,-0.2407
CC(C)C1(CC1)CCO,-0.2596
CC(C)C1(CCO)CO1,-0.2557
CC(O)C1(CCO)CC1,-0.263
CC(O)C1(CCO)CN1,-0.2424
CC(O)C1(CCO)CO1,-0.2616
CCCC1(CC1)C(C)C,-0.2607
CCCC1(CC1)C(C)O,-0.2617
CCCC1(CN1)C(C)O,-0.2375
CCCC1(CO1)C(C)C,-0.2567
CCCC1(CO1)C(C)O,-0.259
CCOC1(CC1)C(C)C,-0.227
CCOC1(CC1)C(C)O,-0.2409
CC(C)C1(CC1)COC,-0.2507
COCC1(CC1)C(C)O,-0.2465
COCC1(CN1)C(C)C,-0.2341
COCC1(CN1)C(C)O,-0.2452
COCC1(CO1)C(C)C,-0.2572
COCC1(CO1)C(C)O,-0.2508
CCCC1(CC1)C2CC2,-0.2423
CCCC1(CC1)C1OC1,-0.2586
CCCC1(CC1)N2CC2,-0.218
CCCC1(CN1)C1CN1,-0.2358
CCCC1(CN1)C1CO1,-0.2403
CCCC1(CO1)C1CC1,-0.2553
CCCC1(CO1)C1CN1,-0.2428
CCCC1(CO1)C1CO1,-0.2564
CCOC1(CC1)C2CC2,-0.224
CCOC1(CC1)C1CN1,-0.2413
CCOC1(CC1)C1CO1,-0.2347
COCC1(CC1)C2CC2,-0.2411
COCC1(CC1)C1CO1,-0.2555
COCC1(CC1)N2CC2,-0.221
COCC1(CN1)C1CC1,-0.2357
COCC1(CN1)C1CN1,-0.2362
COCC1(CN1)C1CO1,-0.241
COCC1(CO1)C1CC1,-0.2594
COCC1(CO1)C1CN1,-0.243
COCC1(CO1)C1CO1,-0.2587
C1CC1C2(CC2)CCO,-0.2444
OCCC1(CC1)C1OC1,-0.2615
C1CC1(CCO)N2CC2,-0.2198
OCCC1(CN1)C1CN1,-0.2371
OCCC1(CN1)C1CO1,-0.245
OCCC1(CO1)C1CC1,-0.2571
OCCC1(CO1)C1CN1,-0.2441
OCCC1(CO1)C1CO1,-0.2571
CC1CC1(CCO)C#C,-0.2379
CC1CC1(CCO)C#N,-0.2673
CC1NC1(CCO)C#C,-0.2378
CC1NC1(CCO)C#N,-0.2685
CC1OC1(CCO)C#C,-0.2582
CC1OC1(CCO)C#N,-0.2773
CCCC1(CC1C)C#C,-0.2355
CCCC1(CC1C)C#N,-0.2756
CCCC1(CC1O)C#C,-0.2397
CCCC1(CC1O)C#N,-0.2782
CCCC1(CN1C)C#C,-0.2285
CCCC1(CN1C)C#N,-0.2512
CCCC1(NC1C)C#C,-0.2352
CCCC1(NC1C)C#N,-0.2657
CCCC1(OC1C)C#C,-0.2566
CCCC1(OC1C)C#N,-0.2927
CCNC1(CC1C)C#N,-0.2328
CCNC1(CC1N)C#N,-0.2241
CCNC1(CC1O)C#N,-0.233
CCOC1(CC1C)C#C,-0.2375
CCOC1(CC1C)C#N,-0.2692
CCOC1(CC1N)C#N,-0.2413
CCOC1(CC1O)C#C,-0.2402
CCOC1(CC1O)C#N,-0.2664
CN1CC1(CCO)C#C,-0.2309
CN1CC1(CCO)C#N,-0.2538
CNCC1(NC1C)C#N,-0.229
CNCC1(OC1C)C#N,-0.2342
COCC1(CC1C)C#C,-0.2361
COCC1(CC1C)C#N,-0.2686
COCC1(CC1O)C#C,-0.2247
COCC1(CC1O)C#N,-0.251
COCC1(CN1C)C#C,-0.2312
COCC1(CN1C)C#N,-0.2537
COCC1(NC1C)C#C,-0.2372
COCC1(NC1C)C#N,-0.2673
COCC1(OC1C)C#C,-0.2557
COCC1(OC1C)C#N,-0.2735
NC1CC1(CCO)C#N,-0.2421
OCCC1(CC1O)C#C,-0.242
OCCC1(CC1O)C#N,-0.2682
CC1CC1(CCO)C=O,-0.2477
CC1NC1(CCO)C=O,-0.2539
CC1OC1(CCO)C=O,-0.2585
CCCC1(CC1C)C=O,-0.2453
CCCC1(CC1O)C=O,-0.249
CCCC1(CN1C)C=O,-0.2367
CCCC1(NC1C)C=O,-0.2539
CCCC1(OC1C)C=O,-0.2526
CCOC1(CC1C)C=O,-0.2389
CCOC1(CC1O)C=O,-0.2443
CN1CC1(CCO)C=O,-0.2413
COCC1(CC1C)C=O,-0.2447
COCC1(CC1O)C=O,-0.249
COCC1(CN1C)C=O,-0.2383
COCC1(NC1C)C=O,-0.2517
COCC1(OC1C)C=O,-0.2529
OCCC1(CC1O)C=O,-0.2535
CCCC1(CC1)NC=O,-0.246
CCCC1(CC1)OC=O,-0.2707
CCCC1(CC1)CC=O,-0.2447
CCCC1(CC=O)CN1,-0.2367
CCCC1(CC=O)CO1,-0.2477
CCOC1(CC1)CC=O,-0.2437
COCC1(CC1)NC=O,-0.2444
COCC1(CC1)OC=N,-0.2532
COCC1(CC1)OC=O,-0.2653
COCC1(CC1)CC=O,-0.2437
COCC1(CC=O)CN1,-0.2327
COCC1(CC=O)CO1,-0.2494
C1CC1(CCO)NC=O,-0.2498
OCCC1(CC1)OC=N,-0.2604
C1CC1(CCO)OC=O,-0.2717
C1CC1(CCO)CC=O,-0.2469
OCCC1(CC=O)CN1,-0.238
OCCC1(CC=O)CO1,-0.2502
CCCC1(CC1)OCC,-0.2431
CCCC1(CC1)CCC,-0.2599
CCCC1(CO1)CCC,-0.2574
CCCC1(CC1)CCO,-0.2604
CCCC1(CCO)CO1,-0.2563
CCCC1(CC1)COC,-0.2509
CCCC1(COC)CN1,-0.2401
CCCC1(COC)CO1,-0.2595
CCOC1(CC1)CCO,-0.2456
CCOC1(CC1)COC,-0.2473
COCC1(CC1)CCO,-0.2509
COCC1(CCO)CN1,-0.2391
COCC1(CCO)CO1,-0.2563
COCC1(CC1)COC,-0.2472
COCC1(CN1)COC,-0.2331
COCC1(CO1)COC,-0.2473
C1CC1(CCO)CCO,-0.2617
C1C(N1)(CCO)CCO,-0.2315
C1C(O1)(CCO)CCO,-0.2597
CCCC1(CCC1)C#C,-0.2524
CCCC1(CCC1)C#N,-0.2992
CCCC1(CCN1)C#N,-0.2454
CCCC1(CCO1)C#C,-0.2508
CCCC1(CCO1)C#N,-0.2745
CCCC1(COC1)C#C,-0.2514
CCCC1(COC1)C#N,-0.2689
CCNC1(CCC1)C#N,-0.2369
CCNC1(CNC1)C#N,-0.2367
CCNC1(COC1)C#N,-0.2495
CCOC1(CCC1)C#C,-0.2516
CCOC1(CCC1)C#N,-0.2737
CCOC1(CNC1)C#N,-0.2407
CCOC1(COC1)C#C,-0.2533
CCOC1(COC1)C#N,-0.2718
CNCC1(CCN1)C#N,-0.2348
CNCC1(CCO1)C#N,-0.2319
COCC1(CCC1)C#C,-0.2506
COCC1(CCC1)C#N,-0.2693
COCC1(CCN1)C#N,-0.2459
COCC1(CCO1)C#C,-0.2435
COCC1(CCO1)C#N,-0.2611
COCC1(CNC1)C#N,-0.2439
COCC1(COC1)C#C,-0.2523
COCC1(COC1)C#N,-0.2697
C#CC1(CCC1)CCO,-0.2541
C1CC(C1)(CCO)C#N,-0.2732
OCCC1(CCN1)C#N,-0.2359
OCCC1(CCO1)C#C,-0.2536
OCCC1(CCO1)C#N,-0.2728
C1C(CN1)(CCO)C#N,-0.2445
C#CC1(COC1)CCO,-0.253
C1C(CO1)(CCO)C#N,-0.2704
CCCC1(CCC1)C=O,-0.245
CCCC1(CCO1)C=O,-0.2434
CCCC1(COC1)C=O,-0.2538
CCNC1(COC1)C=O,-0.2295
CCOC1(CCC1)C=O,-0.2338
CCOC1(COC1)C=O,-0.2499
COCC1(CCC1)C=O,-0.2391
COCC1(CCO1)C=O,-0.2391
COCC1(COC1)C=O,-0.2511
C1CC(C1)(CCO)C=O,-0.2497
OCCC1(CCO1)C=O,-0.2467
C1C(CO1)(CCO)C=O,-0.2559
CCCC12C3C4C(C13)N24,-0.211
CCCC12C3C4C1N4C23,-0.2085
CCCC12C3C4C3C1C24,-0.2167
CCCC12C3C4C3N1C24,-0.21
CCOC12C3C4C1N4C23,-0.2099
CCOC12C3C4C3C1C24,-0.2148
COCC12C3C4C(C13)N24,-0.2134
COCC12C3C4C1N4C23,-0.2097
COCC12C3C4C3C1C24,-0.2178
COCC12C3C4C3N1C24,-0.2149
OCCC12C3C4C(C13)N24,-0.2153
OCCC12C3C4C1N4C23,-0.2115
